      1000        500  -0.0002371495  0.00052258219  0.00057387458  -0.00025301398  0.0020468753  0.0020624535  -0.00015932482  0.0012022682  0.0012127791   7.939187e-05  0.001149022  0.0011517616   4.0397422e-05  0.0014572957  0.0014578555  -0.0009751325 -0.00038861318  0.001049716  -0.0015496518  0.0014410416  0.0021161337  -0.00018961631  0.00087645746  0.00089673409   0.00055837262 -0.00096461184  0.0011145654  -0.00069889746 -0.0012397518  0.0014231803  -0.0011951285  0.00016562208  0.0012065499   0.00012082818  0.00096546197  0.00097299345  -0.0016922261 -0.001251602  0.002104789  -0.0031293631  0.00099978907  0.0032851927  -9.0891309e-05 -0.00033426944  0.00034640624  -0.0021605673  0.00075828701  0.0022897708  -0.0019745694 -0.00038779262  0.0020122891  -0.0023714134 -9.1369521e-05  0.002373173  -0.00079448213  0.0016016975  0.001787914  -0.0012629353 -0.0038236481  0.0040268214   0.0057207309 -0.0027707633  0.0063564056  -0.0022882772 -0.00014669237  0.0022929743  -0.00047957653  0.0004226939  0.00063926816 
      2000       1000   0.00048766557  0.0011779239  0.0012748813  -0.0011456097 -0.0009248415  0.0014723292  -0.0010766422 -0.00036198599  0.0011358663  -0.0016028416 -0.00052131504  0.0016854882  -0.0015878564  0.00030012211  0.0016159706  -0.00064858204  6.9868912e-05  0.00065233452   0.00014133251  0.0010038435  0.0010137438  -0.00096726542  0.00049790692  0.0010878942  -0.00010256418 -0.00030752149  0.00032417415   0.0011522353 -0.001727609  0.0020766027  -7.2894862e-05  0.0024265065  0.0024276011  -0.0014745092 -0.00085407054  0.0017039994  -0.00066152954 -0.00027254447  0.00071547315   0.0012901329 -5.8612819e-05  0.0012914637   0.00046727928  0.0025778532  0.002619862  -0.0012221313  0.00047792637  0.001312257   0.0011770137  0.0012686806  0.0017305813  -0.00024684205  0.0015989478  0.0016178891   0.00069838346  0.002028809  0.002145648   0.00053763262 -0.0020716172  0.0021402446  -0.00024395993  0.00091591992  0.00094785323   0.00030883476  0.00036165031  0.00047557318  -0.002351425  0.0004579791  0.0023956094 
      3000       1500  -0.0010091729 -0.00033700976  0.0010639574   0.00094209142  0.00032194191  0.00099558166  -0.00074510735 -0.00050542457  0.0009003549  -0.00069737973  0.0014081868  0.0015714097  -0.00097564144  0.0019254136  0.0021584934   0.00027309722  0.00090684623  0.00094707559  -9.565369e-05 -7.494161e-06  9.5946813e-05   0.0010521322  0.0001269747  0.0010597663  -0.001043244 -0.0016260092  0.0019319068  -0.00071935654 -0.0018195043  0.0019565453   0.00017271894 -0.00092987068  0.00094577551  -0.00041980292  0.00044991041  0.00061534858   0.0013866225 -0.0013562289  0.0019396079   0.0013587573  0.0014956346  0.0020206791  -0.001325515  0.0017252272  0.0021756376  -4.0361554e-05  0.001341296  0.0013419032  -0.00054833176  0.00085142837  0.0010127181  -0.0033539127  0.00070278261  0.0034267527  -0.00097255313 -0.0015438187  0.0018246194   0.00079889788 -0.00045793785  0.00092083923  -0.00098376649 -0.0006431309  0.0011753356  -0.0005369649 -0.0016500642  0.0017352357  -0.00074312771  0.00035123761  0.00082195295 
      4000       2000   0.00030017331 -0.0007346801  0.00079363648  -0.00093107667  0.00050352298  0.001058508  -0.00088523146  0.00015994276  0.00089956458   0.0003303676 -0.00018077183  0.00037659156  -0.0010226919  0.000187616  0.0010397589  -0.00039342642 -0.00039705317  0.00055895936  -0.00096097337  0.0007902256  0.0012441569  -0.00094829443 -0.0007711133  0.001222243  -0.00042606214 -2.602822e-05  0.00042685643  -5.55515e-05  0.00081138701  0.00081328645   0.0005848222 -0.00059741167  0.00083601298  -1.0262807e-05  0.00011147855  0.00011194996  -0.00078169346  0.00059391125  0.00098172055  -0.0010791929  0.00023224117  0.0011038991  -0.00046222028 -0.00064708101  0.00079521156   0.0011092485 -0.00041381423  0.0011839234  -0.0008760012 -0.0013578882  0.0016159327  -0.0011846366 -0.0017346981  0.002100605   0.00025687438 -0.0015962536  0.00161679  -0.00011800158  0.0003155193  0.00033686318  -0.0025493772  0.0010570984  0.0027598517   0.0003409613  0.0010570752  0.0011107036   0.00059401967 -0.00073729727  0.00094681922 
      5000       2500   0.001192994  0.00033561625  0.0012393034   0.001438346  0.00031929499  0.0014733596  -0.00046787134 -0.00033235497  0.00057390193   0.00090055479  0.00010264353  0.00090638547   0.00055007757 -3.8538264e-06  0.00055009107   0.00078747949  0.00094092251  0.0012269715   0.0011614436  0.00088869313  0.0014624386   0.0014090841  0.00085744727  0.0016494647   0.00086921056 -0.00019764881  0.00089139893   0.0014487755 -0.00024577729  0.0014694751   0.00083273978 -0.0011390038  0.0014109519  -0.0003439143  0.00050421412  0.00061033509  -0.0014449706 -0.0018300235  0.0023317217   0.00051182953 -5.513584e-05  0.00051479066  -0.00067178455 -0.0014116358  0.001563333   0.0036375213  0.0014302416  0.0039085998  -3.3653361e-05 -0.0023653417  0.0023655811  -8.4193244e-05 -0.0018709757  0.0018728691   0.00032499897 -0.00011998941  0.00034644161   0.00029950122 -0.001875481  0.0018992446   0.00049390811 -0.0018874927  0.0019510443   0.00026674818 -0.0021712361  0.0021875605  -0.00034646154  0.00039501362  0.00052542493 
      6000       3000   0.00083236722  0.00089387137  0.0012214095   0.00043573834  0.00075841114  0.00087467443   0.0004212138 -0.00045629422  0.0006209875   0.00062200286  0.00013913558  0.00063737451  -0.00062197914  0.00021709001  0.00065877624   0.00017182153  8.2631403e-05  0.0001906583   0.00012377204  3.8511429e-05  0.00012962503   2.6409005e-05  0.00054049572  0.00054114052  -5.3117562e-05  0.0017588867  0.0017596886   0.00055974415  0.0019877963  0.0020651024   0.0022960828  0.0019937155  0.0030408712   0.0013975986  0.0012233913  0.001857409  -0.00072350184 -0.0016861331  0.0018348024   4.2057213e-05  0.00013510738  0.00014150199  -0.00062230308 -0.00066859303  0.00091338807  -0.0002990692 -0.00087514428  0.00092483507   0.0012459712  0.00084826769  0.0015073162   0.00017637541 -0.0015676062  0.0015774972  -0.00033847325 -0.00054846139  0.00064449518   0.00056159972  1.4878117e-05  0.00056179676  -0.0017711762  0.00011261472  0.0017747527  -0.0013224177 -0.00043395274  0.0013917987  -0.00025393444 -0.00059364888  0.00064567925 
      7000       3500   8.0010236e-05  0.0010985583  0.0011014681   0.00042410333  0.00028528515  0.00051112743   0.00039695085  0.00031013605  0.00050374035   0.00027982845  0.00034276669  0.00044248499   0.00012338142  9.8632501e-06  0.00012377503   7.5759992e-05  0.00044188478  0.00044833217   0.00034750731  0.00082689855  0.00089695181  -0.00075522879  0.00038310837  0.00084684269  -0.00048134786  0.00093869328  0.0010549127   0.00065415758  0.00019584883  0.00068284618  -0.00086468862  0.00033078558  0.00092579993   0.00014044927  0.00040736924  0.00043090103   0.0008999578 -0.0015585492  0.0017997221  -0.00046641541 -0.00019618302  0.00050599517  -0.0012975564 -0.00083411968  0.0015425331  -0.0015702152 -0.00021262875  0.0015845463  -0.00097144977  0.00099584794  0.0013911965  -0.0011898637  0.0011829778  0.0016778594   6.8625116e-06  0.0011946428  0.0011946625   0.00088866313  0.0017517218  0.0019642433  -0.00023179121  0.00031566363  0.0003916257   0.001373909 -0.002364716  0.0027348689   0.00010264083 -7.3421076e-05  0.00012619744 
      8000       4000  -0.00022367308  0.00031628845  0.00038738615  -0.00046381497 -3.3845999e-05  0.00046504826   0.00025834869 -0.00027630552  0.00037827078  -0.0013732118 -0.00030403222  0.0014064658  -0.00033495166  0.00035154089  0.00048556525  -0.00047862649 -0.00033559633  0.00058455813  -0.00039834407 -1.0101872e-05  0.00039847214  -5.9166822e-05  0.00054800567  0.00055119047   0.00025302339  0.00025732228  0.00036088168  -0.00055943174  0.00084859823  0.0010164068   0.00013163491 -0.00037420937  0.00039668678   0.00075309463 -5.1104164e-05  0.00075482658  -0.00018353556  0.0018014771  0.0018108024  -0.00072882654  0.00087052762  0.0011353442  -0.00011894358  0.0009305452  0.00093811617  -0.0004071655  4.3713801e-05  0.00040950536  -0.00098504581 -0.0010663777  0.0014517151   0.00037637291 -0.0012743353  0.001328754  -0.0025352286 -0.00088396313  0.0026849162  -0.00052613793 -0.00078742991  0.00094703062  -0.0016347176 -0.0010785137  0.0019584416  -0.0020056916  0.0023170245  0.0030645394  -0.0012128531 -0.0003097357  0.0012517783 
      9000       4500   0.00024198584  0.00064221916  0.00068629629   0.00051514021  0.00036255224  0.0006299314   0.00085511432  0.00030487496  0.00090783768   0.0010476865  0.00076051215  0.0012946141  -0.00012865956  0.00084003416  0.00084982979   0.00016155148  0.00036346654  0.00039775219  -3.7267722e-05  0.00027620666  0.00027870953  -4.5978437e-05  0.00088306603  0.0008842622   0.00087896824 -0.00036117161  0.00095027896  -3.7558314e-05  0.0004344318  0.00043605231   0.00073623508 -0.00072752146  0.0010350505  -8.7769764e-05 -0.00015267253  0.00017610347   0.0003321262 -0.001089368  0.0011388725   0.00016812094  0.00027589657  0.00032308446  -0.0009167984  0.0015559563  0.0018059677   0.0010141788  0.00052753013  0.001143174  -0.00080477509  0.00023163304  0.0008374466   0.00011669037 -0.00029070857  0.00031325408  -0.00029409989 -0.00028552966  0.00040990479   0.00090200568  0.00080205311  0.0012070226  -0.00035080894 -0.00032189371  0.00047611182   0.00083587271 -0.0015193728  0.0017341214  -0.00026230663  0.0021543951  0.0021703049 
     10000       5000   0.0005945505 -0.00013921631  0.00061063203   0.00015863508 -0.00074372923  0.00076045924   9.803639e-05 -0.00054004728  0.00054887357   0.00014365723 -0.00026599655  0.00030231037  -0.00027251058 -0.001149448  0.0011813097  -0.00019650083 -0.00027149706  0.00033514658   0.00054727251 -0.00092947674  0.0010786261  -0.00031846072 -0.00021843412  0.00038617444   0.0003440756 -9.6502443e-05  0.00035735241  -0.00066830622  0.00071738138  0.00098044339   0.00047775755  0.00048744729  0.00068253728  -0.00029987148 -0.0015184707  0.0015477972   0.00028010424 -2.0360144e-05  0.00028084323   0.00010010649 -8.4995526e-05  0.00013132231   0.00094984116  0.00054606509  0.001095621   0.00073819424  0.0012119029  0.0014190276   0.00033697959 -0.00074713107  0.00081960971   0.0015344779  5.449666e-05  0.0015354453  -0.00079336991 -0.00054149249  0.00096054668   0.00043503557  0.0002724702  0.00051331857  -3.5859312e-05  0.00019073121  0.00019407288  -0.0018880413 -0.00052582484  0.0019598959  -0.00042996973  0.00019570199  0.00047241215 
